 ps_partkey |    value    
    1373365 | 14865465.81
    1469298 | 14863803.05
     828416 | 14862932.15
    5734581 | 14861036.86
    5182585 | 14853330.16
    5602190 | 14850757.55
    6343690 | 14835162.40
     187054 | 14830219.88
    2788247 | 14828235.36
    2687462 | 14827460.44
    3653283 | 14823677.76
    5357105 | 14819803.40
    2941150 | 14816128.51
     513487 | 14805069.47
    1571967 | 14802320.21
    4825115 | 14795110.33
    5193572 | 14783903.12
    2809639 | 14779824.31
    1612741 | 14773959.65
    1239322 | 14773854.54
    4434293 | 14765435.44
      15886 | 14756634.30
    6277407 | 14749516.61
    3730024 | 14748266.62
    6303248 | 14742373.60
     453140 | 14741358.80
    4210123 | 14735149.11
    2718734 | 14734625.25
    6033209 | 14733356.11
    3272801 | 14719567.98
    5219291 | 14715008.88
    5724601 | 14710556.07
    2823949 | 14709805.28
    4553899 | 14707860.55
    5229312 | 14706357.62
    4138513 | 14702394.21
    4347131 | 14699644.77
    5820330 | 14699111.68
     412008 | 14689650.42
     443555 | 14688812.61
    2295524 | 14679841.88
    5343741 | 14679278.96
     295727 | 14668250.33
    6202962 | 14660492.53
    1753342 | 14657736.26
    3752542 | 14656492.04
    3025459 | 14655589.55
    3764088 | 14645660.73
    4911012 | 14642069.05
    3268946 | 14640110.73
    3738122 | 14639951.15
    3109918 | 14635437.90
    6313855 | 14632874.62
    5635892 | 14632082.86
    1016276 | 14630624.04
    3528362 | 14624808.39
    5179655 | 14621782.96
    3259076 | 14617779.84
    1490394 | 14610697.09
    6326647 | 14604460.68
     309349 | 14598244.07
    2305689 | 14597032.99
    2697636 | 14583211.78
    1509994 | 14575033.92
    1737628 | 14565760.30
    5326076 | 14561070.06
     849478 | 14556821.08
    3040689 | 14556194.73
    1459901 | 14553074.52
    1074815 | 14544883.03
    3381974 | 14526120.66
      48950 | 14521525.12
    5859350 | 14516540.03
    4923371 | 14512235.44
     909306 | 14510800.45
    2764137 | 14508231.28
    2578799 | 14499453.56
    1863350 | 14497370.66
    3631691 | 14497043.78
    5565437 | 14494949.12
    1721562 | 14493683.98
    3182938 | 14491262.97
    3392756 | 14490160.06
    1267922 | 14486183.64
     850024 | 14482428.45
    4133400 | 14474581.59
      81018 | 14474048.92
    3784218 | 14471245.47
    5482720 | 14464014.95
    4625468 | 14460354.84
    4153860 | 14459977.75
    4746529 | 14450597.45
    4753364 | 14449400.46
    5200869 | 14449293.87
    6043275 | 14446327.96
    5831379 | 14441941.94
    4636914 | 14440071.15
    1276301 | 14439809.05
    2930880 | 14435639.20
    2451957 | 14431149.42
    4074758 | 14425756.46
    4097172 | 14424933.93
    5365903 | 14420629.58
    1003780 | 14418591.71
    4423239 | 14418372.88
    1207525 | 14414016.50
    2129333 | 14411781.65
    5113350 | 14408219.67
    3416966 | 14405920.71
    6283299 | 14399579.21
     722218 | 14394125.22
      13058 | 14388367.37
    2736640 | 14388171.32
    1359923 | 14387204.30
    4068056 | 14384500.01
     465686 | 14379983.74
    2315339 | 14378150.25
    2713918 | 14375827.08
    2071918 | 14367320.05
    2452675 | 14365280.28
    1176041 | 14355832.24
    3030766 | 14353511.70
    5808816 | 14350128.91
    1215141 | 14342102.39
    4415411 | 14337852.93
    5818580 | 14319713.83
     635743 | 14319406.55
    2153012 | 14317571.90
     154824 | 14312770.75
     446469 | 14309141.61
    3036609 | 14308745.70
    6259920 | 14304078.56
     410591 | 14298241.29
    2652947 | 14297600.72
    3785897 | 14296885.57
    3319530 | 14290710.68
    2339296 | 14286292.67
    5602779 | 14283829.29
    2589712 | 14275812.10
    3405619 | 14274989.60
    4928875 | 14273258.10
    2758090 | 14271514.02
    5824665 | 14269048.32
     386716 | 14268055.10
    3997748 | 14267461.00
    2565617 | 14266077.72
    1966860 | 14262135.50
    3296937 | 14261857.98
     890572 | 14259926.07
    4476255 | 14255142.78
    1424406 | 14254851.78
    6284057 | 14254338.51
    1715250 | 14252746.28
      68878 | 14250314.54
    4716608 | 14245687.80
    3466644 | 14243248.36
    2189435 | 14241443.47
    5945252 | 14236314.73
    2514327 | 14235247.12
     784925 | 14234609.84
     104258 | 14231980.16
    2058253 | 14231891.15
    1866649 | 14225614.63
    2610877 | 14220725.94
    2771511 | 14218298.69
    5187084 | 14215003.63
    2216439 | 14212863.14
    5508122 | 14208085.68
    1993659 | 14207648.07
    1896393 | 14207324.33
     158218 | 14201597.90
    6246538 | 14179164.56
    2196412 | 14173829.28
    2238249 | 14168486.44
    5335564 | 14168341.30
    2406581 | 14160840.23
    2171806 | 14159375.66
    3768487 | 14158481.53
     897627 | 14158325.47
    1638029 | 14156427.06
    5642878 | 14150944.94
     684849 | 14148742.52
    1284491 | 14146601.29
    5597326 | 14138365.04
    1122986 | 14133577.42
    1562575 | 14125914.07
    1271353 | 14124249.36
    4848475 | 14122071.18
    1072300 | 14120089.69
    4616625 | 14117683.04
    1755157 | 14114261.18
    5205994 | 14110571.65
    4706381 | 14104223.95
    6129528 | 14102901.80
    5116844 | 14098885.17
    3621042 | 14097906.62
    5721906 | 14085118.43
    5249739 | 14084861.68
    4414445 | 14084355.76
    1096509 | 14081370.61
    4440950 | 14080073.83
    1686243 | 14077559.39
    5513464 | 14077320.28
    4470641 | 14076366.34
    4011611 | 14074946.42
    1904491 | 14073410.30
    4609129 | 14071799.99
    4831475 | 14066925.64
    6129417 | 14065436.12
    1024432 | 14058929.17
    5891311 | 14054238.22
    2438172 | 14052131.27
    2813591 | 14045967.11
     686479 | 14041965.35
     544822 | 14037241.57
     355950 | 14032873.54
    1738309 | 14028306.59
    2025878 | 14026014.86
    3468228 | 14024592.52
    3165814 | 14023141.72
    1274618 | 14022091.28
    5278244 | 14021235.47
     648836 | 14017472.19
    6037206 | 14013819.82
    2656094 | 14013564.22
    2529870 | 14011834.45
     312057 | 14008469.98
    1753147 | 14008078.14
    3848038 | 14007570.52
    1692866 | 14007171.40
    3025729 | 14003276.42
    5898094 | 13994072.91
     277184 | 13991990.31
    3979757 | 13986386.28
    3424911 | 13982383.35
    1000443 | 13975394.02
     203784 | 13966754.66
     933882 | 13963223.22
    2841282 | 13962310.69
    4493502 | 13961984.00
    2896432 | 13960474.20
    4023866 | 13955699.37
    6056371 | 13953537.30
    3045600 | 13949406.73
     509618 | 13943107.20
    3028082 | 13942436.00
    4607558 | 13941499.65
    3929100 | 13938934.82
    4485513 | 13934189.38
    1825449 | 13933361.34
    5394586 | 13928560.76
    3704005 | 13920244.00
    1144297 | 13917099.60
    6012331 | 13906407.10
    5562861 | 13906280.87
    5479074 | 13905930.15
    4664117 | 13904944.86
     674659 | 13900402.94
     646825 | 13897118.28
    4246760 | 13896114.57
    1155388 | 13889027.90
     692883 | 13885456.53
    3222923 | 13881833.76
    4717118 | 13874713.64
    5896245 | 13870434.57
    5502849 | 13864929.98
     840215 | 13860717.24
    3093287 | 13855252.86
    3389298 | 13854689.91
    3021657 | 13851481.52
     760827 | 13845531.48
    3439198 | 13844955.15
    3128801 | 13843881.35
     338130 | 13841576.24
    5989295 | 13841416.80
    2153588 | 13835887.47
    3472472 | 13835425.94
    6354371 | 13833813.95
    2077625 | 13833597.59
    1440064 | 13832077.29
    4237686 | 13830146.24
     702967 | 13829941.72
    1329365 | 13829178.98
    3167959 | 13822247.30
    4637006 | 13822043.46
    4212424 | 13819422.33
    3571554 | 13819409.05
    3503155 | 13818894.13
    4806377 | 13818269.96
    1645275 | 13813950.44
    5232893 | 13811271.02
    2516184 | 13809893.94
    2892938 | 13806923.20
     937876 | 13805593.77
    2488698 | 13803740.27
    4782941 | 13802608.75
    6090761 | 13799356.77
     456978 | 13797729.08
    5388390 | 13795423.52
     752106 | 13795270.60
    4765309 | 13794270.76
    4370058 | 13794061.74
    3358955 | 13791834.69
    5342703 | 13791792.88
    5878078 | 13789556.84
       7618 | 13785790.18
       3516 | 13776377.31
    6261320 | 13773688.94
    3297102 | 13772389.60
    2739719 | 13765825.97
    6116174 | 13756186.50
    2967636 | 13754150.64
    4421336 | 13748341.70
    1331949 | 13743791.36
    3473122 | 13742120.84
    4473474 | 13740756.34
    5636194 | 13737254.26
     553317 | 13736601.54
    5022705 | 13735290.26
    5533817 | 13726613.18
    3542673 | 13722603.42
    5076188 | 13721525.88
    4993798 | 13718925.99
    4872145 | 13718247.25
    2499606 | 13714541.43
    6014289 | 13709287.30
    4899859 | 13706105.28
    2786183 | 13704414.83
    4247281 | 13702255.40
    4610548 | 13701124.71
    1968741 | 13697409.46
    3134523 | 13691234.50
    6055168 | 13690025.64
    2184246 | 13680968.49
      36059 | 13676075.35
    5380712 | 13674615.78
    3615991 | 13671942.44
    3285273 | 13667786.35
     144371 | 13667479.56
    1490018 | 13662346.61
    4602926 | 13661902.84
    1441606 | 13660516.52
    4593787 | 13660133.94
    2264784 | 13654949.14
    1656032 | 13652346.94
     723259 | 13649477.88
    5512813 | 13648702.10
    4409452 | 13646402.76
    1117681 | 13644663.29
    5793524 | 13640540.94
      27833 | 13640520.56
     540889 | 13637740.23
    3885441 | 13631800.47
     192941 | 13629210.17
    6003529 | 13626441.48
    3634040 | 13614588.13
    2316339 | 13613151.54
    6213627 | 13612342.74
    1732897 | 13611331.26
    3817780 | 13608753.66
     540654 | 13607783.64
    3224088 | 13604135.64
    5165431 | 13604112.32
    3370403 | 13604087.72
    4523028 | 13603422.96
    3221734 | 13603029.00
    6010838 | 13602906.40
    1492446 | 13600189.96
     631626 | 13598460.99
    1710808 | 13596804.79
    5749601 | 13595774.65
    1217678 | 13585586.25
    3808016 | 13585257.88
    2833820 | 13584429.38
    4111755 | 13579836.04
    5344596 | 13578173.76
     566534 | 13573314.53
     825456 | 13570856.25
    3256916 | 13568126.46
    2079887 | 13562167.53
    4540800 | 13561522.40
    5768179 | 13558557.25
    5895978 | 13557559.66
    4550566 | 13556630.56
    5831509 | 13555131.04
    4401710 | 13552106.54
    2786022 | 13551003.03
    5206918 | 13550765.04
     475741 | 13545425.66
    4019804 | 13544147.89
    6209626 | 13543722.02
    2136385 | 13543177.08
    1992754 | 13542951.60
    5671957 | 13541092.19
     939245 | 13537893.09
    3669805 | 13532028.08
    2247254 | 13526307.82
     103332 | 13522783.98
     229140 | 13522376.01
    3696143 | 13520936.85
    1192397 | 13519776.16
    5541702 | 13517781.24
    2388111 | 13517327.25
    1925185 | 13514165.53
    4224827 | 13512638.79
    4128970 | 13512076.92
     289756 | 13511372.53
    3741294 | 13502151.12
    2817871 | 13498715.18
    2896473 | 13498701.19
    1140184 | 13498294.65
    6367289 | 13498152.84
    1340810 | 13494223.60
    2666165 | 13492745.74
      84785 | 13491022.24
    5189452 | 13489961.18
    6360921 | 13486451.48
    3997699 | 13482068.74
    5169164 | 13474771.97
    2571773 | 13474508.60
     894782 | 13469178.91
    2779550 | 13466592.01
    5159171 | 13463691.34
    2916290 | 13463250.21
    2201651 | 13463022.61
     932454 | 13462541.50
    4606942 | 13461845.98
     529976 | 13459940.04
    4040786 | 13457107.69
    4906229 | 13454892.55
    2223088 | 13454361.04
    1393110 | 13454177.68
    4594666 | 13449963.88
     480280 | 13447736.33
     699624 | 13442562.05
    1666942 | 13442351.70
    5742152 | 13441494.88
    5928822 | 13440391.90
    1408844 | 13440072.92
    4357465 | 13434531.01
    5779723 | 13433812.72
    1129046 | 13426711.28
    2988734 | 13420378.24
    5034758 | 13418888.45
    2899786 | 13412907.78
    6252277 | 13406104.60
    3216771 | 13403672.52
    4862257 | 13400248.36
    5880971 | 13397598.95
    5089466 | 13396307.18
    3557431 | 13393776.20
    1966433 | 13392526.39
     797441 | 13389083.82
    1798687 | 13387976.76
     975692 | 13386245.52
    6269477 | 13384867.74
    3938823 | 13382011.19
    5073348 | 13373979.48
    3812242 | 13371028.67
    4765443 | 13369422.40
     649720 | 13364111.82
    5815050 | 13363810.37
    3308248 | 13362247.29
    4489228 | 13359718.05
    3619597 | 13358489.10
    4679411 | 13352459.07
    1875570 | 13348673.61
    1861529 | 13347764.69
    2168038 | 13346227.01
    3412923 | 13344005.67
    4476433 | 13337406.87
    1108746 | 13337255.93
    3149450 | 13336729.70
    3156533 | 13334142.78
    1198642 | 13333114.96
     728989 | 13329793.91
     957715 | 13329052.03
    3157813 | 13328616.00
    6216922 | 13326163.37
     395681 | 13326157.77
    3989575 | 13321251.52
    4297567 | 13317651.80
    2747257 | 13316494.80
    5354660 | 13316118.92
    4609877 | 13316114.94
    4346200 | 13308154.95
     781075 | 13307829.44
    3649179 | 13307137.23
    5254553 | 13305975.66
    3449332 | 13305477.79
     543170 | 13305332.35
    1751341 | 13303903.38
    2137817 | 13297990.17
    4158355 | 13295763.63
    3299788 | 13293684.34
    2876358 | 13293358.41
    5706700 | 13291204.59
    1432186 | 13290835.46
    4342460 | 13288950.38
     619498 | 13288941.48
    1990827 | 13285374.38
    2546776 | 13279598.10
    3930739 | 13279090.29
    4629712 | 13278693.48
    1577975 | 13277001.12
    4462160 | 13272792.22
    5502951 | 13271972.45
    5058807 | 13271216.98
    3165474 | 13270309.90
    5537552 | 13268036.56
    1584739 | 13259000.91
     206970 | 13257501.18
    4282500 | 13256534.06
    3048730 | 13253489.04
    6275680 | 13252686.12
    4738798 | 13252406.68
    6373589 | 13246425.48
    4544371 | 13243054.72
    2557021 | 13241740.48
    4119481 | 13238777.10
    4682985 | 13238523.98
    1600187 | 13236700.06
    2073390 | 13224206.51
    1088035 | 13223333.04
    3504361 | 13222815.09
    6261910 | 13221549.84
    3731451 | 13220794.77
     997788 | 13220690.19
    1503901 | 13218982.28
    6089849 | 13218025.12
    3881543 | 13217487.57
     337531 | 13217010.36
    1586393 | 13216180.66
    5060356 | 13212774.25
    2135472 | 13211161.12
     450391 | 13207992.82
    6074529 | 13201513.46
    3887979 | 13197215.38
    1224226 | 13196542.22
    3606968 | 13196043.81
    1726467 | 13195891.78
    5329185 | 13195794.87
    4913483 | 13194142.21
    2222719 | 13193659.28
    3566718 | 13193188.00
     671880 | 13190779.17
    4464872 | 13187043.84
    3736208 | 13186816.88
     111880 | 13181218.40
    3498925 | 13180455.48
    4163007 | 13179538.56
    6346410 | 13179142.39
    1557623 | 13178203.82
    4402740 | 13176425.28
    3710071 | 13176140.81
    4323494 | 13175742.35
    2328279 | 13175649.60
    1418008 | 13174631.51
    2815870 | 13173004.38
    4026634 | 13172691.50
    6217285 | 13171029.60
    2344789 | 13170018.42
    6060691 | 13169446.44
    5810367 | 13167059.09
    3904994 | 13166745.56
      61131 | 13165391.25
    4429840 | 13157367.96
    1663118 | 13156410.54
    5096398 | 13148695.70
    2493021 | 13146975.51
    5638652 | 13144667.14
    4539029 | 13141381.56
    4679049 | 13140257.44
    3417102 | 13138081.94
    3120597 | 13136481.45
    2541739 | 13134950.66
    3009187 | 13133251.59
    1909880 | 13132078.36
    1276849 | 13131522.94
    2317620 | 13130659.26
    4736173 | 13130232.75
      38781 | 13128241.32
    2850441 | 13126214.40
    4367757 | 13125988.60
    5516574 | 13124634.41
    6394071 | 13122466.68
    2717709 | 13119723.27
     760880 | 13118750.72
     485488 | 13117406.34
    3322956 | 13116497.19
    4362198 | 13116248.19
    1134925 | 13114092.20
    2431172 | 13113593.06
     560707 | 13105330.76
    4526712 | 13104678.02
     659317 | 13104480.54
    4662824 | 13104257.92
    3475787 | 13103199.90
     361958 | 13097962.58
    3499579 | 13095818.94
     576147 | 13093308.26
    2843700 | 13092235.18
    1131668 | 13091115.80
    5486353 | 13090810.34
    4174876 | 13090144.91
    1034524 | 13089211.88
    3726652 | 13084006.17
    5994868 | 13083393.86
    1985194 | 13080794.54
     542171 | 13080738.35
     689796 | 13076455.30
    3472249 | 13075368.37
     855391 | 13074153.32
    1561557 | 13074146.02
    4042788 | 13073060.69
    2762356 | 13071459.80
    3601991 | 13067190.44
     626323 | 13067103.60
    6332296 | 13061730.60
    5039193 | 13060085.55
    2499245 | 13056895.96
    1556502 | 13054652.84
      73588 | 13054045.72
    6306938 | 13052599.76
    1895390 | 13052374.29
    4425642 | 13051829.20
    2277632 | 13048743.32
    5192504 | 13046019.83
    1318014 | 13045326.53
    1793207 | 13042963.06
    2323497 | 13042093.58
    2262507 | 13041676.28
    4475694 | 13039842.64
    4424225 | 13036767.67
     556328 | 13035964.77
    1424815 | 13034354.90
    4224728 | 13032189.38
    2238361 | 13029685.56
    2441206 | 13029124.38
    3822670 | 13028738.66
    3526674 | 13028376.90
    5139137 | 13026700.20
    1447777 | 13025941.18
    1915034 | 13024719.93
    2971188 | 13024328.49
    2836208 | 13022226.00
    4449187 | 13021448.55
    4822372 | 13021325.32
     338825 | 13013452.02
    1235855 | 13011469.04
    4594220 | 13009591.85
    4485582 | 13008542.85
     580654 | 13006328.50
    4853902 | 13005376.01
    3758185 | 13005073.80
    3549721 | 13004710.60
    4123770 | 13004403.67
    6328619 | 13001380.06
    4153203 | 12997920.68
    3047108 | 12996252.16
    6389500 | 12995398.36
    4788924 | 12994513.26
    1344421 | 12993867.49
    2297419 | 12992045.49
    5529383 | 12989964.85
    2289429 | 12989262.12
     824297 | 12987837.09
    1797924 | 12986590.84
    4424322 | 12984832.19
    1488206 | 12984274.19
    3819577 | 12982738.01
    3688894 | 12976347.71
     466718 | 12974142.87
    4725229 | 12972498.37
    4972871 | 12971140.86
    1221842 | 12966694.40
    1728868 | 12966279.81
    2104093 | 12966007.21
    1194266 | 12963442.49
     328668 | 12963440.18
    1600704 | 12962193.54
    4334939 | 12957784.84
      65940 | 12957736.28
    5906306 | 12955484.02
    5095670 | 12954261.26
    3169072 | 12952931.58
    1600503 | 12950741.94
    4240538 | 12949341.82
    3116159 | 12945046.00
     421362 | 12944769.62
    1787658 | 12944756.55
    2871390 | 12944430.79
    5689155 | 12942184.77
    1467547 | 12940989.01
    2422841 | 12940847.64
     852802 | 12939480.20
    2073582 | 12938972.12
    3211259 | 12936686.14
    4771950 | 12930270.48
    4889515 | 12928778.85
    3347674 | 12927513.32
     333754 | 12927447.74
    2117446 | 12925886.40
    1893656 | 12920087.95
    5300429 | 12919330.95
    3904386 | 12918181.46
    1620354 | 12915170.97
    2318260 | 12911744.62
    4226920 | 12907777.56
    3043708 | 12903552.88
     568219 | 12899726.88
    2701327 | 12898924.03
     527077 | 12893665.47
    6190974 | 12893010.38
    6116755 | 12892570.34
    1627917 | 12887748.98
    5384501 | 12887507.53
    5796851 | 12886794.52
    1404204 | 12886299.43
    2701106 | 12885597.44
    2845816 | 12882124.39
    3358776 | 12880063.30
    3362462 | 12879432.28
    3239454 | 12877819.35
    2707240 | 12876984.86
    5103610 | 12873980.51
     481387 | 12872648.90
    3677805 | 12872578.91
    4424943 | 12866670.19
     285953 | 12861925.22
    2622559 | 12860537.60
    3629310 | 12858072.06
    1379618 | 12857715.00
     610250 | 12857394.01
    2964801 | 12854509.21
    4100851 | 12852488.46
    4666916 | 12852369.03
    1446675 | 12850787.39
    5557035 | 12850133.24
    3462884 | 12849811.71
    4916935 | 12847714.76
    5418339 | 12841992.03
    1730186 | 12841059.50
    3139239 | 12840722.55
      40308 | 12840707.49
    5295326 | 12838785.68
    2522805 | 12837154.11
    2505524 | 12836587.04
    3299485 | 12836371.93
    4985630 | 12835595.64
    4830997 | 12835266.46
    5062372 | 12834025.32
    1820720 | 12832177.20
     521737 | 12831444.57
     351880 | 12830793.83
     646533 | 12830401.20
    2556852 | 12829154.00
     718362 | 12827990.56
    4892651 | 12826818.92
    1739066 | 12823639.54
     732742 | 12817247.25
    4438755 | 12816973.49
    3175191 | 12812605.82
    2799598 | 12809724.46
    6397310 | 12805390.55
     313588 | 12803157.84
    3543874 | 12801876.40
    1936855 | 12801674.28
    4395250 | 12801430.70
    2556958 | 12800919.14
    2464227 | 12800509.30
    5423776 | 12799177.28
    1590290 | 12798101.60
    1723601 | 12797919.75
    3490788 | 12797175.78
    3193951 | 12796989.99
    4930030 | 12795724.41
     883317 | 12794705.69
    2153723 | 12794294.29
    4382332 | 12790691.00
    5947167 | 12789986.61
    5280813 | 12789396.25
    1337979 | 12789299.19
    1596787 | 12789079.41
    6026969 | 12787815.72
    3594177 | 12784829.77
    3700401 | 12784340.31
    5719763 | 12780944.46
    5102242 | 12778165.44
    2373761 | 12777564.04
    3531646 | 12777136.02
    3492457 | 12775962.54
     475682 | 12775288.25
    3741091 | 12774622.80
    2793872 | 12772488.42
    1833129 | 12772299.66
    1213330 | 12769406.64
     213225 | 12767697.74
    6156502 | 12762164.04
    3332506 | 12761775.94
    1936267 | 12760428.74
     851880 | 12759095.52
     545179 | 12756780.98
    5497723 | 12754665.02
    2668691 | 12753299.16
    5604504 | 12751857.86
    3498510 | 12751274.96
    2014541 | 12750581.13
    3483885 | 12750103.56
    3013017 | 12748890.05
     902188 | 12745596.46
    2535517 | 12744033.41
     546173 | 12743945.43
    4245528 | 12742361.42
    2561006 | 12742215.57
     897335 | 12742116.22
    4469184 | 12740570.46
    2452887 | 12739146.20
    1755063 | 12737805.96
    1751363 | 12737158.76
    2329199 | 12737148.56
    3889535 | 12736665.08
    2921928 | 12734956.20
    3073758 | 12733826.58
    2376671 | 12732802.08
     616994 | 12730478.76
    1172487 | 12728381.75
    6194121 | 12726340.02
    4660887 | 12722930.94
    1685739 | 12718283.95
    6187032 | 12718220.42
    4812360 | 12714131.04
    1172963 | 12713905.55
    5274772 | 12711569.14
